date,averageprice,totalvolume,4046,4225,4770,totalbags,smallbags,largebags,xlargebags,type,year,region,gst_avocado,gst_organic,gst_avocado_recipe,gst_avocado_toast,gst_avocado_sandwich,gst_organic_avocado,season
2015-09-13,1.87,4096.12,1750.38,1766.6,0.0,579.14,223.62,220.32,0.0,organic,2015,StLouis,36.0,88.0,52.0,8.0,38.0,34.0,4
2015-09-13,1.44,43060.6,882.3,30696.69,45.47,11436.14,10960.58,475.56,0.0,conventional,2015,Syracuse,36.0,88.0,52.0,8.0,38.0,34.0,4
2015-09-13,1.61,1602.4,0.0,102.48,0.0,1499.92,1499.92,0.0,0.0,organic,2015,Syracuse,36.0,88.0,52.0,8.0,38.0,34.0,4
2015-09-13,1.1,257374.81,97653.71,69978.38,102.06,89640.66,50111.01,39529.65,0.0,conventional,2015,Tampa,36.0,88.0,52.0,8.0,38.0,34.0,4
2015-09-13,1.43,1254.81,9.64,5.09,0.0,1767.69,1240.08,0.0,0.0,organic,2015,Tampa,36.0,88.0,52.0,8.0,38.0,34.0,4
2015-09-13,1.03,31245835.65,9875018.48,14888077.69,1118988.92,5363750.56,4072661.53,1226810.47,64278.56,conventional,2015,TotalUS,36.0,88.0,52.0,8.0,38.0,34.0,4
2015-09-13,1.8,552059.64,133928.36,251786.63,5154.23,161190.42,108342.83,52847.59,0.0,organic,2015,TotalUS,36.0,88.0,52.0,8.0,38.0,34.0,4
2015-09-13,0.92,5811260.29,2682938.17,2317428.16,136996.39,1006861.26,733843.93,428556.23,62.2,conventional,2015,West,36.0,88.0,52.0,8.0,38.0,34.0,4
2015-09-13,1.83,135524.9,39528.09,48060.97,51.1,47884.74,4197.01,43687.73,0.0,organic,2015,West,36.0,88.0,52.0,8.0,38.0,34.0,4
2015-09-13,0.75,829727.75,341728.32,330566.17,26174.67,131258.59,82932.85,48325.74,0.0,conventional,2015,WestTexNewMexico,36.0,88.0,52.0,8.0,38.0,34.0,4
2015-09-13,1.99,6608.39,1309.78,3114.34,0.0,2184.27,1763.34,420.93,0.0,organic,2015,WestTexNewMexico,36.0,88.0,52.0,8.0,38.0,34.0,4
2015-09-20,1.33,69759.01,1028.03,59313.12,150.5,9267.36,8489.1,778.26,0.0,conventional,2015,Albany,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.98,774.2,42.63,228.13,0.0,503.44,503.44,0.0,0.0,organic,2015,Albany,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,0.93,516432.6,346118.51,82762.72,1349.41,86201.96,33698.43,52442.25,61.28,conventional,2015,Atlanta,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,2.04,5705.15,2378.64,3304.23,0.0,22.28,0.0,22.28,0.0,organic,2015,Atlanta,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.17,709268.62,39619.87,450283.01,45336.12,174029.62,168889.78,5139.84,0.0,conventional,2015,BaltimoreWashington,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.35,11150.19,1462.34,6346.51,519.67,2821.67,2818.89,2.78,0.0,organic,2015,BaltimoreWashington,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.03,64208.84,34826.9,21592.13,6640.07,10893.8,10601.02,273.41,19.37,conventional,2015,Boise,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.93,956.97,19.33,723.01,0.0,214.63,16.66,197.97,0.0,organic,2015,Boise,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.15,498640.23,4376.74,398673.48,418.46,95171.55,91612.66,3558.89,0.0,conventional,2015,Boston,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,2.01,2623.42,16.17,1123.97,0.0,1483.28,1483.28,0.0,0.0,organic,2015,Boston,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.54,60624.47,1445.25,39831.66,88.61,19258.95,18437.84,821.11,0.0,conventional,2015,BuffaloRochester,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.56,4265.98,33.31,127.31,0.0,3130.99,3130.99,0.0,0.0,organic,2015,BuffaloRochester,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.14,4759791.13,1702965.49,2388023.33,273922.36,552209.77,529779.37,17303.91,5126.49,conventional,2015,California,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.92,94267.54,28489.91,60941.41,0.0,4836.22,4802.89,33.33,0.0,organic,2015,California,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.2,171077.53,25922.66,46906.06,41261.83,47353.43,38940.45,8412.98,0.0,conventional,2015,Charlotte,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.97,4103.72,307.22,1181.6,842.48,1772.42,1772.42,0.0,0.0,organic,2015,Charlotte,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.19,729117.42,16477.56,534644.45,103103.75,74891.66,71195.89,3316.58,379.19,conventional,2015,Chicago,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.6,26935.23,1188.26,25203.64,0.0,543.33,543.33,0.0,0.0,organic,2015,Chicago,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.05,210445.12,3127.8,139042.8,21179.76,47094.76,12353.22,29601.09,5140.45,conventional,2015,CincinnatiDayton,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.58,12915.37,379.74,12416.63,0.0,119.0,43.33,75.67,0.0,organic,2015,CincinnatiDayton,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.0,169025.14,86031.9,31599.19,26200.37,21237.4,12029.73,4671.88,4535.79,conventional,2015,Columbus,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.82,2435.16,511.87,1610.65,0.0,312.64,53.78,258.86,0.0,organic,2015,Columbus,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,0.77,1155212.67,606586.38,494078.53,10973.08,112113.8,99272.95,12833.33,7.52,conventional,2015,DallasFtWorth,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.47,12513.98,8023.81,240.17,0.0,4250.0,4250.0,0.0,0.0,organic,2015,DallasFtWorth,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,0.98,760083.16,85382.01,461272.5,25529.99,187898.66,40644.98,147253.68,0.0,conventional,2015,Denver,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.36,25808.98,6109.72,3509.31,13.7,16176.25,356.67,15819.58,0.0,organic,2015,Denver,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.0,373545.23,129945.11,71335.62,111298.27,60966.23,38180.88,839.26,21946.09,conventional,2015,Detroit,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.86,7310.16,1647.88,5145.47,0.0,516.81,486.67,30.14,0.0,organic,2015,Detroit,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,0.95,244696.01,3612.73,177686.12,9651.55,53745.61,51686.05,1815.57,243.99,conventional,2015,GrandRapids,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.69,1837.03,787.73,762.63,0.0,286.67,286.67,0.0,0.0,organic,2015,GrandRapids,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.02,3336245.24,460475.95,1887110.85,418235.21,570423.23,406010.16,109268.58,55144.49,conventional,2015,GreatLakes,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.68,83530.33,8591.69,60724.74,0.0,5989.64,4811.55,1178.09,0.0,organic,2015,GreatLakes,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.17,188314.24,31925.36,101200.97,279.75,54908.16,48537.65,919.57,0.0,conventional,2015,HarrisburgScranton,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.94,1558.39,136.1,215.36,15.42,1191.51,1191.51,0.0,0.0,organic,2015,HarrisburgScranton,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.25,241532.74,3716.84,179938.31,270.67,57606.92,52877.17,4729.75,0.0,conventional,2015,HartfordSpringfield,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,2.31,2700.77,179.18,2459.91,2.76,58.92,58.92,0.0,0.0,organic,2015,HartfordSpringfield,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,0.83,967228.05,417701.88,445473.03,6959.5,97093.64,55198.32,41895.32,0.0,conventional,2015,Houston,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.47,11781.86,8733.8,46.33,0.0,3001.73,3001.73,0.0,0.0,organic,2015,Houston,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,0.91,185962.59,3942.44,116683.58,24166.47,41170.1,22010.51,18135.33,4988.79,conventional,2015,Indianapolis,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.7,2512.58,221.53,1243.15,0.0,494.88,470.0,24.88,0.0,organic,2015,Indianapolis,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.24,102870.89,97864.33,21665.96,447.77,37710.23,20609.55,9314.56,0.0,conventional,2015,Jacksonville,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,2.11,1722.33,940.33,19.52,8.04,550.0,550.0,0.0,0.0,organic,2015,Jacksonville,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,0.97,284247.2,70945.65,163822.19,5225.21,44254.15,35941.12,8313.03,0.0,conventional,2015,LasVegas,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,2.4,3413.65,693.42,2556.59,0.0,23.33,23.33,0.0,0.0,organic,2015,LasVegas,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,0.99,2392448.9,1024117.14,947562.49,118706.07,302063.2,284791.57,12275.43,4996.2,conventional,2015,LosAngeles,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.57,43450.79,20900.82,18316.88,0.0,4233.09,3985.13,16.67,0.0,organic,2015,LosAngeles,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.05,71064.71,1645.41,40184.52,7294.86,21939.92,9084.99,10942.97,1911.96,conventional,2015,Louisville,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.65,1974.52,40.99,1268.23,0.0,501.4,423.33,241.97,0.0,organic,2015,Louisville,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,0.98,559818.31,381034.21,76606.11,58.29,102119.7,47692.12,54427.58,0.0,conventional,2015,MiamiFtLauderdale,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.47,1843.74,25.17,1.32,0.0,989.6,1817.25,0.0,0.0,organic,2015,MiamiFtLauderdale,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.13,2447264.74,555127.12,1122683.82,208537.92,560915.88,479718.29,76793.78,4403.81,conventional,2015,Midsouth,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.72,54619.72,3268.99,33591.15,3014.16,14745.42,14021.43,723.99,0.0,organic,2015,Midsouth,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,0.95,197649.58,108519.0,32478.82,9286.56,47365.2,27175.41,19540.16,649.63,conventional,2015,Nashville,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.74,4181.32,424.12,3661.34,0.0,95.86,13.33,82.53,0.0,organic,2015,Nashville,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.0,224017.47,140509.91,24187.24,1608.76,63217.52,56901.55,6309.86,6.11,conventional,2015,NewOrleansMobile,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.65,2119.22,291.65,82.54,0.0,1745.03,1745.03,0.0,0.0,organic,2015,NewOrleansMobile,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.18,1192210.54,16098.34,913022.98,801.09,262288.13,214317.49,47970.64,0.0,conventional,2015,NewYork,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,2.01,17916.34,3810.93,12299.01,1110.43,695.97,695.97,0.0,0.0,organic,2015,NewYork,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.21,3334592.0,86196.27,2492113.6,4293.65,751988.48,672883.2,79105.28,0.0,conventional,2015,Northeast,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.93,47669.22,5964.9,21233.25,1065.24,19405.83,18862.28,543.55,0.0,organic,2015,Northeast,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.17,322729.94,2413.3,270775.68,291.7,49249.26,48164.82,1084.44,0.0,conventional,2015,NorthernNewEngland,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.96,6799.27,30.44,656.38,0.0,6112.45,6112.45,0.0,0.0,organic,2015,NorthernNewEngland,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,0.99,329684.97,201392.27,51930.95,119.94,76241.81,36956.49,19183.88,0.0,conventional,2015,Orlando,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,2.08,3252.5,1870.05,47.91,0.0,1334.54,1334.54,0.0,0.0,organic,2015,Orlando,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.25,361361.6,14832.84,251090.34,580.3,94858.12,84698.03,10160.09,0.0,conventional,2015,Philadelphia,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.87,3957.04,620.65,1865.32,24.64,1390.65,1390.65,0.0,0.0,organic,2015,Philadelphia,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,0.71,892151.19,410147.31,403760.93,6031.4,72211.55,64530.22,7681.33,0.0,conventional,2015,PhoenixTucson,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.98,4881.79,3741.39,890.96,0.0,249.44,968.39,56.11,0.0,organic,2015,PhoenixTucson,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.19,74826.22,1137.38,44085.07,1176.81,28426.96,19393.09,9033.87,0.0,conventional,2015,Pittsburgh,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.44,1513.77,668.25,61.75,0.0,783.77,223.44,560.33,0.0,organic,2015,Pittsburgh,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.16,1386951.96,611683.23,506379.84,15441.14,253447.75,237139.11,15090.36,1218.28,conventional,2015,Plains,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.85,30393.35,3928.04,15101.88,45.84,11317.59,8824.73,2492.86,0.0,organic,2015,Plains,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,0.94,566385.9,121425.14,181246.81,12831.81,140761.55,140535.44,58.92,167.19,conventional,2015,Portland,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.76,18014.56,2052.48,9055.35,0.0,6906.73,0.0,6906.73,0.0,organic,2015,Portland,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.22,216519.33,50149.22,63790.55,37519.32,55341.44,52100.42,3241.02,0.0,conventional,2015,RaleighGreensboro,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.86,5430.92,44.6,2235.5,660.36,2490.46,2490.46,0.0,0.0,organic,2015,RaleighGreensboro,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.04,229220.66,76712.59,72627.68,11692.02,34710.17,34070.17,640.0,0.0,conventional,2015,RichmondNorfolk,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.87,3201.26,69.37,2727.16,345.61,59.12,26.67,32.45,0.0,organic,2015,RichmondNorfolk,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.0,125682.96,64728.77,37055.97,128.08,23770.14,23770.14,0.0,0.0,conventional,2015,Roanoke,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.85,4691.87,67.48,4246.85,0.0,377.54,350.0,27.54,0.0,organic,2015,Roanoke,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.25,353231.58,79142.8,220538.2,12364.88,41185.7,41185.7,0.0,0.0,conventional,2015,Sacramento,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,2.0,6595.69,1172.53,5251.78,0.0,157.17,171.38,0.0,0.0,organic,2015,Sacramento,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.07,448488.04,204096.06,173105.77,28629.58,42656.63,39560.7,3095.93,0.0,conventional,2015,SanDiego,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.69,10284.23,2634.12,7404.88,0.0,599.48,245.23,3.33,0.0,organic,2015,SanDiego,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.56,578500.76,94105.15,380999.77,33739.89,69655.95,68664.57,946.67,44.71,conventional,2015,SanFrancisco,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,2.79,15197.42,1209.92,13971.53,0.0,15.97,15.97,0.0,0.0,organic,2015,SanFrancisco,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.02,590721.74,158198.44,242849.81,11283.42,178390.07,178374.58,8.85,6.64,conventional,2015,Seattle,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.97,17859.24,4479.19,8805.98,15.93,4558.14,2.95,4555.19,0.0,organic,2015,Seattle,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.02,312177.28,148633.9,77644.18,14421.82,71477.38,49597.26,21851.29,28.83,conventional,2015,SouthCarolina,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.91,3850.51,409.19,1327.79,482.3,1631.23,1623.37,7.86,0.0,organic,2015,SouthCarolina,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,0.83,5211738.31,2453284.69,2117631.84,34341.44,600986.51,478669.38,122302.71,14.42,conventional,2015,SouthCentral,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.53,66134.27,33312.91,4925.51,0.0,28428.67,34652.38,44.86,0.0,organic,2015,SouthCentral,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,0.96,3496412.09,2000380.63,663554.32,27931.94,804545.2,382666.89,421701.4,176.91,conventional,2015,Southeast,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.92,27123.43,8457.6,8109.19,723.36,10136.52,10096.87,39.65,0.0,organic,2015,Southeast,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.05,79503.08,20718.72,42342.6,4327.13,12114.63,12114.63,0.0,0.0,conventional,2015,Spokane,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,2.13,1534.35,370.04,1127.78,0.0,36.53,0.0,36.53,0.0,organic,2015,Spokane,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.24,165255.03,77969.04,37269.87,58.84,49957.28,47579.68,2357.32,20.28,conventional,2015,StLouis,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.91,4036.73,1640.48,1871.23,0.0,525.02,99.38,425.64,0.0,organic,2015,StLouis,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.44,37045.75,775.55,27299.15,29.82,8941.23,8492.34,448.89,0.0,conventional,2015,Syracuse,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.68,876.35,4.82,121.82,0.0,1499.92,749.71,0.0,0.0,organic,2015,Syracuse,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,0.88,432962.29,186843.91,104344.66,88.0,141685.72,50247.33,91438.39,0.0,conventional,2015,Tampa,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.46,1738.65,28.28,0.0,0.0,1710.37,1710.37,0.0,0.0,organic,2015,Tampa,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.02,29569086.56,9422275.27,13846044.56,1112405.42,5188361.31,3938274.51,1183732.08,66354.72,conventional,2015,TotalUS,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.77,515240.82,126318.13,244950.88,4880.83,139090.98,91117.47,47973.51,0.0,organic,2015,TotalUS,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,0.92,5596091.03,1552161.89,2825876.79,124207.93,1093844.42,751408.06,342166.04,270.32,conventional,2015,West,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,1.73,119727.18,34304.09,41159.81,32.24,44231.04,1313.87,42917.17,0.0,organic,2015,West,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,0.78,746249.98,289135.19,352998.81,14247.44,89868.54,78779.54,11089.0,0.0,conventional,2015,WestTexNewMexico,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-20,2.19,6608.39,896.41,2911.75,0.0,1215.28,1190.0,25.28,0.0,organic,2015,WestTexNewMexico,35.0,83.0,46.0,9.0,38.0,12.0,4
2015-09-27,0.99,106803.39,1204.88,99409.21,150.5,6034.46,5888.87,145.59,0.0,conventional,2015,Albany,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.98,814.13,13.79,140.23,0.0,660.11,660.11,0.0,0.0,organic,2015,Albany,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.07,370321.17,346118.51,61870.63,680.8,45662.3,20533.87,25125.65,2.78,conventional,2015,Atlanta,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,2.01,5392.63,2232.51,3021.0,0.0,139.12,0.0,139.12,0.0,organic,2015,Atlanta,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.19,696281.81,34309.05,451061.03,59018.61,151893.12,146792.81,5100.31,0.0,conventional,2015,BaltimoreWashington,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.7,7552.49,429.46,4774.78,616.56,1731.69,1720.53,11.16,0.0,organic,2015,BaltimoreWashington,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,0.99,64187.8,47007.35,5754.04,3663.3,7763.11,7596.64,160.0,6.47,conventional,2015,Boise,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,2.02,1137.03,17.54,822.27,0.0,297.22,16.66,280.56,0.0,organic,2015,Boise,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.07,553307.04,5210.84,463079.81,289.49,84726.9,82123.56,2603.34,0.0,conventional,2015,Boston,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,2.0,2023.36,15.19,758.31,0.0,1249.86,1249.86,0.0,0.0,organic,2015,Boston,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.31,90745.72,1908.16,60292.79,106.47,28438.3,27767.19,671.11,0.0,conventional,2015,BuffaloRochester,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.58,1477.67,10.71,127.31,0.0,1395.59,1395.59,0.0,0.0,organic,2015,BuffaloRochester,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.14,4759791.13,1860050.39,2635028.38,206460.07,515245.79,496867.66,13336.34,5041.79,conventional,2015,California,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.85,80734.58,20639.23,50992.3,0.0,9103.05,9093.05,10.0,0.0,organic,2015,California,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.09,168780.22,24397.92,54210.03,58551.64,31620.63,27053.27,4567.36,0.0,conventional,2015,Charlotte,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,2.16,2965.81,291.76,1201.29,867.01,605.75,605.75,0.0,0.0,organic,2015,Charlotte,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.15,720501.55,16477.56,532028.74,101193.84,70795.02,63370.36,2923.19,4501.47,conventional,2015,Chicago,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.67,24311.76,1213.4,23051.69,0.0,46.67,46.67,0.0,0.0,organic,2015,Chicago,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.08,202012.62,2220.62,139042.8,11725.37,49128.68,12344.28,34341.61,2442.79,conventional,2015,CincinnatiDayton,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.46,10508.73,329.58,9461.16,0.0,717.99,96.67,621.32,0.0,organic,2015,CincinnatiDayton,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.02,169025.14,66587.59,33743.19,18527.75,18440.24,10970.85,5538.06,1931.33,conventional,2015,Columbus,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.67,2404.66,486.97,1465.4,0.0,452.29,100.72,351.57,0.0,organic,2015,Columbus,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,0.84,1063583.86,533088.33,390554.54,25647.49,114293.5,101477.9,12776.1,39.5,conventional,2015,DallasFtWorth,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.48,12224.81,8224.68,303.47,0.0,3696.66,3696.66,0.0,0.0,organic,2015,DallasFtWorth,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,0.97,694871.74,119089.66,386987.12,15285.72,173509.24,43108.21,130401.03,0.0,conventional,2015,Denver,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.35,32925.13,5917.8,5527.24,30.8,21449.29,643.33,20805.96,0.0,organic,2015,Denver,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.17,257472.31,88573.56,43702.48,78776.6,46419.67,33816.62,1081.83,11521.22,conventional,2015,Detroit,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.71,7310.16,1434.64,4977.0,0.0,1479.41,456.67,1022.74,0.0,organic,2015,Detroit,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.15,137849.61,2977.77,87274.97,13024.28,34572.59,28888.74,1913.24,3770.61,conventional,2015,GrandRapids,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.68,2137.67,849.13,835.21,0.0,453.33,453.33,0.0,0.0,organic,2015,GrandRapids,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.1,2770074.76,343271.52,1605775.14,344488.51,476539.59,327299.75,103091.55,46148.29,conventional,2015,GreatLakes,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.66,70809.98,7925.81,55025.02,0.0,7859.15,4464.32,3394.83,0.0,organic,2015,GreatLakes,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.15,188314.24,30410.27,101200.97,294.6,53387.54,51731.16,1656.38,0.0,conventional,2015,HarrisburgScranton,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,2.24,1140.95,106.54,222.08,8.74,1191.51,803.59,0.0,0.0,organic,2015,HarrisburgScranton,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.29,247141.63,3978.86,196807.93,248.86,46105.98,42271.23,3834.75,0.0,conventional,2015,HartfordSpringfield,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,2.41,4559.35,53.88,4317.3,4.14,184.03,159.47,24.56,0.0,organic,2015,HartfordSpringfield,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,0.86,968988.09,383218.43,458982.9,16780.9,110005.86,61098.51,48907.35,0.0,conventional,2015,Houston,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.47,12416.96,8647.11,46.33,0.0,3711.38,3711.38,0.0,0.0,organic,2015,Houston,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.04,139490.52,2961.25,85578.17,16176.43,34774.67,19742.24,12078.24,2954.19,conventional,2015,Indianapolis,36.0,83.0,47.0,9.0,32.0,29.0,4
2015-09-27,1.66,1713.63,169.73,1231.13,0.0,312.77,166.67,146.1,0.0,organic,2015,Indianapolis,36.0,83.0,47.0,9.0,32.0,29.0,4
